github.com/AlDanial/cloc v 1.98  T=3.55 s (285.0 files/s, 88468.0 lines/s)
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                                          blank        comment           code
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/invitations/main_test.go                                                                           14              0             50
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/tenants/main_test.go                                                                                7              0             50
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/a/queue/queue.go                                                                           15              9             50
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_sample.go                                                                   19             22             50
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/schema/camera.go                                                                                 7              7             49
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/db/deleteKey.go                                                9              0             49
/Users/matthewdavis/workspace/nvr.ai/pkg/monitoring/logging/examples/multiple.go                                                                  9              4             49
/Users/matthewdavis/workspace/nvr.ai/pkg/monitoring/logging/log.go                                                                                6             40             49
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/events/main.go                                                             15             48             49
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/Dockerfile                                                         3              1             48
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/video_h264_reencoder.go                                                           4             14             48
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cameras/information.go                                                                             13              0             48
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cameras/networking.go                                                                              11              0             48
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/schema/user.go                                                                                   9             17             47
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/manager/manager.go                                             6              0             47
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/generic.go                                                                         11              1             47
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst-cmd/commands/watcher.go                                                                    11              0             47
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/device_monitor/main.go                                                     14             14             47
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_mini_object.go                                                              16             20             47
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/go-multiaddr/net/ip_test.go                                                                      3              0             46
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cameras/credentials.go                                                                             12              0             46
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/locations/delete.go                                                                                11              0             46
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst-cmd/main.go                                                                                 7              2             46
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/webrtc/stream_stop.go                                                                            12             34             46
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/schema/role.go                                                                                   7              6             45
/Users/matthewdavis/workspace/nvr.ai/pkg/broker/hub/webrtc_negotiation_answer.go                                                                  4              0             45
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/source_rtsp.go                                                                    8              0             45
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/base/gst_push_src_exports.go                                                     6              6             45
/Users/matthewdavis/workspace/nvr.ai/pkg/util/conversion/json.go                                                                                  8              4             45
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway/conf/config.go                                                                                  11             29             44
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/generic_test.go                                                                     7              0             44
/Users/matthewdavis/workspace/nvr.ai/pkg/rabbitmq/management/management_test.go                                                                  12              0             44
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cmd/seed/setup/main.go                                                                             17              0             44
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/bins/main.go                                                                8              4             44
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/launch/main.go                                                              9              9             44
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_uri_handler_exports.go                                                       7              7             44
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/webrtc/send.go                                                                                    3              4             44
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/schema/invitation.go                                                                             6              5             43
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/schema/location.go                                                                               9             34             43
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/onvif/methods.go                                                                               5              8             43
/Users/matthewdavis/workspace/nvr.ai/pkg/mail/mailslurp/mailslurp.go                                                                             15              2             43
/Users/matthewdavis/workspace/nvr.ai/pkg/messaging/clients.go                                                                                    10              0             43
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/main.go                                                                                    13             19             43
/Users/matthewdavis/workspace/nvr.ai/pkg/types/broker.go                                                                                          7              0             43
/Users/matthewdavis/workspace/nvr.ai/pkg/api/test/sessions_test.go                                                                               13              0             42
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/video_h265_parser.go                                                              7             14             42
/Users/matthewdavis/workspace/nvr.ai/pkg/s3/client/client.go                                                                                     12             10             42
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/a/main.go                                                                                  15              6             42
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/plugins/minio/plugin.go                                                     8             21             42
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/tmp/webrtc-cli/src/rtc/session_description.go                                                    15              0             42
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/schema/camerasegment.go                                                                          7              0             41
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/api/router/keyCreate.go                                        7              0             41
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/db/enableKey.go                                                7              0             41
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/db/wgServerStartup.go                                         11              0             41
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/examples/example.sh                                                      6              3             41
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/examples/prehook.sh                                                      9              2             41
/Users/matthewdavis/workspace/nvr.ai/pkg/mail/mailslurp/mailslurp_test.go                                                                        15              0             41
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/kcp-go/entropy.go                                                                                8              3             41
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/streams/muxer_segment.go                                                                       10              0             41
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/test/webcam-streamer.sh                                                                         5             25             41
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/makefile                                                                                           14              0             41
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/users/password.go                                                                                  13              0             41
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gstnet/gst_ntp_clock.go                                                         14              9             41
/Users/matthewdavis/workspace/nvr.ai/pkg/types/streamer.go                                                                                       10              0             41
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/schema/camerasetting.go                                                                          6              4             40
/Users/matthewdavis/workspace/nvr.ai/pkg/api/test/e2e/locations/locations_test.go                                                                12             12             40
/Users/matthewdavis/workspace/nvr.ai/pkg/api/testing/helpers/helpers.go                                                                          10              3             40
/Users/matthewdavis/workspace/nvr.ai/pkg/broker/hub/clients.go                                                                                   10              0             40
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/spec/getoptions_help_spec.sh                                             3              1             40
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/streamer/presets.go                                                                          7              0             40
/Users/matthewdavis/workspace/nvr.ai/pkg/ingester/cmd/setup/main.go                                                                               7              0             40
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/invitations/search.go                                                                               7              0             40
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/appsink.go                                                                       10             51             39
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/lib/getoptions_help.sh                                                   5              2             39
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/leases/unlease.go                                                                            6             11             39
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/kcp-go/fec_test.go                                                                               4              0             39
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_stream_collection.go                                                        12             11             39
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway/controller/controller.go                                                                         9              1             38
/Users/matthewdavis/workspace/nvr.ai/pkg/ingester/timescale.go                                                                                    6              4             38
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/go-multiaddr/net/registry_test.go                                                                4              0             38
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cameras/location.go                                                                                10              0             38
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/locations/create.go                                                                                 9              0             38
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/base/gst_push_src_impl.go                                                       15             20             38
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_device_provider.go                                                          11              6             38
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/schema/camerabookmark.go                                                                         6              4             37
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/schema/registration.go                                                                           7              9             37
/Users/matthewdavis/workspace/nvr.ai/pkg/broker/hub/receiver.go                                                                                   6              5             37
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/db/setSubscription.go                                          3              0             37
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/src/getoptions                                                           8              5             37
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/util/timer.go                                                                                8              0             37
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/secrets/secrets.go                                                                10              0             37
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/billing/entitlements.go                                                                             7              0             37
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/rbac/roles.go                                                                                      11              7             37
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/base/gst_flow_combiner.go                                                       16             26             37
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_registry.go                                                                 10              8             37
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/schema/rolepermission.go                                                                         6              5             36
/Users/matthewdavis/workspace/nvr.ai/pkg/api/models_gen.go                                                                                       10              1             36
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/examples/basic.sh                                                        6              1             36
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/receive_create.go                                                                 20             54             36
/Users/matthewdavis/workspace/nvr.ai/pkg/s3/objects/objects.go                                                                                    7              0             36
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-ffmpeg/images/images.go                                                                         8              0             36
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/video/c_util.go                                                                 13              3             36
/Users/matthewdavis/workspace/nvr.ai/pkg/broker/hub/webrtc_stream_start.go                                                                        4              0             35
/Users/matthewdavis/workspace/nvr.ai/pkg/broker/hub/webrtc_stream_stop.go                                                                         4              0             35
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/api/apiServer.go                                              10              0             35
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/streamer/caps.go                                                                            11              0             35
/Users/matthewdavis/workspace/nvr.ai/pkg/queue/broker_test.go                                                                                     7              0             35
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/invitations/delete.go                                                                               8              0             35
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/prisma/timescale.sql                                                                                5              0             35
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/video/convert_frame.go                                                           9             28             35
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/monitoring/ping.go                                                                                6              0             35
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/schema/session.go                                                                                7              5             34
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/wg-embed/pkg/wgembed/iface_windows.go                                                        9              7             34
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/audio_decoder_pcmu.go                                                             9             40             34
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/leases/lease.go                                                                              6             10             34
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/utilities/testing.go                                                                            6              1             34
/Users/matthewdavis/workspace/nvr.ai/pkg/rtsp/decoders/common.go                                                                                 10             18             34
/Users/matthewdavis/workspace/nvr.ai/pkg/wire/sender/sender_test.go                                                                               8              0             34
/Users/matthewdavis/workspace/nvr.ai/pkg/api/test/e2e/base_test.go                                                                               10              0             33
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/isapi/get_streaming_channels_test.go                                                          10              1             33
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway/server/server_test.go                                                                            8              0             33
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/billing/main_test.go                                                                                7              0             33
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/feature-rank/main.go                                                       12              2             33
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/control_source.go                                                               11              5             33
/Users/matthewdavis/workspace/nvr.ai/pkg/types/sources_test.go                                                                                    8              0             33
/Users/matthewdavis/workspace/nvr.ai/pkg/api/server/routes/login.go                                                                              10              4             32
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/db/createWG.go                                                 4              0             32
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/db/disableKey.go                                               5              0             32
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/streamer/packets.go                                                                         11             56             32
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gstnet/net_address_meta.go                                                       9              8             32
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/webrtc/negotiation_candidate.go                                                                   5              0             32
/Users/matthewdavis/workspace/nvr.ai/pkg/api/Makefile                                                                                            14              1             31
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/migrate/migrate.go                                                                               9             24             31
/Users/matthewdavis/workspace/nvr.ai/pkg/broker/conf/config.go                                                                                    8              0             31
/Users/matthewdavis/workspace/nvr.ai/pkg/broker/hub/webrtc_negotiation_initiate.go                                                                4              0             31
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/main.go                                                            8              0             31
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/api/router/keyDisable.go                                       9              0             31
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/api/router/keyEnable.go                                        9              0             31
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/api/router/keySetSubcription.go                                7              0             31
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/manager/deleteKey.go                                           6              0             31
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/formatprocessor/lpcm_test.go                                                                        6              0             31
/Users/matthewdavis/workspace/nvr.ai/pkg/api/server/routes/users/login.go                                                                         9              8             30
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/api/router/keyRemove.go                                        8              1             30
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/autocheck/autocheck.go                                         6              0             30
/Users/matthewdavis/workspace/nvr.ai/pkg/mail/templates/templates.go                                                                              8              6             30
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/conf/config.go                                                                                     10              0             30
/Users/matthewdavis/workspace/nvr.ai/pkg/types/streams.go                                                                                         9              4             30
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/tmp/webrtc-cli/src/snd/convert.go                                                                10              0             30
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/db/tableStructs.go                                             1              0             29
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/elements/tee.go                                                                             9              0             29
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/video_h264_encoder.go                                                             4             25             29
/Users/matthewdavis/workspace/nvr.ai/pkg/rabbitmq/connections/connections.go                                                                      8              0             29
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/database/client.go                                                                                 10             18             29
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst-cmd/commands/thumbnail-updater.go                                                           5              5             29
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_protection.go                                                                5              8             29
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/video/cgo_exports.go                                                             5              5             29
/Users/matthewdavis/workspace/nvr.ai/pkg/api/.air.server.toml                                                                                     4              1             28
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/schema/.air.toml                                                                                 4              0             28
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/schema/viewer/viewer.go                                                                         10              9             28
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/api/router/getKeySubscription.go                               7              0             28
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/wg-embed/pkg/wgembed/noop.go                                                                10              0             28
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/monitoring/loggging.go                                                                          7              0             28
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/locations/get.go                                                                                    5              0             28
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/rbac/permissions.go                                                                                 6              2             28
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_plugin_feature.go                                                            8              5             28
/Users/matthewdavis/workspace/nvr.ai/pkg/types/controller.go                                                                                      6              2             28
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/webrtc/negotiate.go                                                                               5              0             28
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/entc.go                                                                                          5              1             27
/Users/matthewdavis/workspace/nvr.ai/pkg/desktop/main.go                                                                                          6              3             27
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/isapi/client_test.go                                                                           7              0             27
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/api/router/headerMiddleware.go                                 5              0             27
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/audio_encoder_opus.go                                                             6             12             27
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/auth/auth.go                                                                       6              4             27
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cameras/segments/playlist_test.go                                                                   7              0             27
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/middleware/ipfilter.go                                                                              6              0             27
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_init.go                                                                      5             22             27
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/gst_toc_setter.go                                                                8              8             27
/Users/matthewdavis/workspace/nvr.ai/pkg/util/security/paseto.go                                                                                  8             18             27
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/migrate/migrations/20231204101654_migration_name.sql                                             0             26             26
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/video_h265_encoder.go                                                             5             28             26
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/tcpclient/client.go                                                                          3              0             26
/Users/matthewdavis/workspace/nvr.ai/pkg/messaging/clients_test.go                                                                                6              0             26
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/locations/search.go                                                                                 4              0             26
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/a/tee/main.go                                                                               9              6             26
/Users/matthewdavis/workspace/nvr.ai/pkg/config/sessions/config.go                                                                                7              0             25
/Users/matthewdavis/workspace/nvr.ai/pkg/firewall/forwarder/forwarder_test.go                                                                     6              0             25
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/db/returnKeys.go                                               7              0             25
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/audio_encoder_aac.go                                                              5             25             25
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/video_conversion.go                                                               4              7             25
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/.lib/getoptions/examples/bench.sh                                                       11              4             25
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cmd/main.go                                                                                         7              0             25
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/users/get.go                                                                                        5              0             25
/Users/matthewdavis/workspace/nvr.ai/pkg/s3/cmd/delete.go                                                                                        10              0             25
/Users/matthewdavis/workspace/nvr.ai/pkg/s3/objects/signed_test.go                                                                                5              0             25
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/audio/c_util.go                                                                  9             12             25
/Users/matthewdavis/workspace/nvr.ai/pkg/api/rules/rules.go                                                                                      10             46             24
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/api/router/parseResponse.go                                    4              0             24
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/api/router/sendResponse.go                                     5              0             24
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/h264-h265.sh                                                                             3              0             24
/Users/matthewdavis/workspace/nvr.ai/pkg/h26x/stream/stream_media.go                                                                              5              0             24
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/conf/config.go                                                                     7              0             24
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/receive_delete.go                                                                 12             22             24
/Users/matthewdavis/workspace/nvr.ai/pkg/mail/sendgrid/transactional_test.go                                                                      4              0             24
/Users/matthewdavis/workspace/nvr.ai/pkg/rabbitmq/rpc/rpc.go                                                                                      3              0             24
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/billing/subscription.go                                                                             4              0             24
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/util/rest.go                                                                                        7              0             24
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/video/gst_meta.go                                                               11             12             24
/Users/matthewdavis/workspace/nvr.ai/pkg/types/internal.go                                                                                        4              0             24
/Users/matthewdavis/workspace/nvr.ai/pkg/webrtc/tmp/webrtc-cli/src/snd/soundio.go                                                                 5              0             24
/Users/matthewdavis/workspace/nvr.ai/pkg/Makefile                                                                                                 3              0             23
/Users/matthewdavis/workspace/nvr.ai/pkg/agent/cmd/describe/main.go                                                                               8              3             23
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/api/router/router.go                                           7              0             23
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/streamer/receive_video.go                                                                    4              0             23
/Users/matthewdavis/workspace/nvr.ai/pkg/rabbitmq/rpc/setup.go                                                                                    7              0             23
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/common/object_path.go                                                                               6              0             23
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/invitations/invitation.go                                                                           6              0             23
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/registration/confirm_test.go                                                                        6              0             23
/Users/matthewdavis/workspace/nvr.ai/pkg/api/cmd/seed/cameras/main.go                                                                             5              0             22
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/gql_transaction.go                                                                               4              4             22
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/onvif/video_source_configurations.go                                                           3              8             22
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/db/returnSubscriptions.go                                      6              0             22
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/db/subscription.go                                             3              0             22
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/logger/logger.go                                               4              0             22
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/streamer/receive_audio.go                                                                    5              0             22
/Users/matthewdavis/workspace/nvr.ai/pkg/monitoring/logging/types/logger.go                                                                       7             12             22
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/rbac/contexts/contexts_test.go                                                                      8              0             22
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/users/delete.go                                                                                     5              0             22
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/audio/gst_audio_meta.go                                                          8              9             22
/Users/matthewdavis/workspace/nvr.ai/pkg/broker/hub/messages.go                                                                                   6              1             21
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/wg-embed/pkg/wgembed/helpers.go                                                              3              0             21
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/udp_sink.go                                                                       5              0             21
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/discoverer/discoverer_test.go                                                                8              0             21
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/receive_create_test.go                                                             6              0             21
/Users/matthewdavis/workspace/nvr.ai/pkg/mail/sendgrid/transactional.go                                                                           6              4             21
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/go-multiaddr/varint.go                                                                           4              2             21
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/cameras/main.go                                                                                     6              0             21
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/users/main.go                                                                                       7              1             21
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/examples/common.go                                                                   7              3             21
/Users/matthewdavis/workspace/nvr.ai/pkg/streamer-gst/go-gst/gst/control_binding.go                                                               8              1             21
/Users/matthewdavis/workspace/nvr.ai/pkg/util/numbers/numbers.go                                                                                  5              0             21
/Users/matthewdavis/workspace/nvr.ai/pkg/util/security/random.go                                                                                  4              3             21
/Users/matthewdavis/workspace/nvr.ai/pkg/wire/receiver/receiver_test.go                                                                           6              0             21
/Users/matthewdavis/workspace/nvr.ai/pkg/gateway-tmp/Wireguard-Manager-and-API/src/manager/getInterfaces.go                                       4              0             20
/Users/matthewdavis/workspace/nvr.ai/pkg/go-gstreamer/pipelines/video_h264_rtp_payloader.go                                                       3              8             20
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/bin/webcam-to-rtsp.sh                                                                        2             10             20
/Users/matthewdavis/workspace/nvr.ai/pkg/go-streamer/leases/setup.go                                                                              6             12             20
/Users/matthewdavis/workspace/nvr.ai/pkg/kubernetes-controller/services/service_test.go                                                          11              6             20
/Users/matthewdavis/workspace/nvr.ai/pkg/mail/mail_test.go                                                                                        4              0             20
/Users/matthewdavis/workspace/nvr.ai/pkg/net/tmp/go-multiaddr/interface.go                                                                       12             31             20
/Users/matthewdavis/workspace/nvr.ai/pkg/recorder/test/ffmpeg-to-rtsp.sh                                                                          1              0             20
/Users/matthewdavis/workspace/nvr.ai/pkg/rest/sessions/keys.go                                                                                    4              0             20
/Users/matthewdavis/workspace/nvr.ai/pkg/api/ent/schema/mixins/base.go                                                                            4              1             19
/Users/matthewdavis/workspace/nvr.ai/pkg/discovery/onvif/client_test.go                                                                           5              0             19
